"_id","_index","_score","_type",duration,id,kind,"localEndpoint.ipv4","localEndpoint.port","localEndpoint.serviceName",name,parentId,shared,"tags.error","tags.http.host","tags.http.method","tags.http.path","tags.http.status_code","tags.http.url","tags.mvc.controller.class","tags.mvc.controller.method","tags.spring.instance_id",timestamp,"timestamp_millis",traceId
7XXwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"8,000",0b6c74652b19cb4a,SERVER,"192.168.0.31",15680,"ts-basic-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,BasicController,queryForStationId,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,957,000","April 18th 2019, 10:13:55.957",165664ac83a98b88
"vHXwL2oBeWuhw1dsQ_Ut","zipkin:span-2019-04-18",,span,"12,000",5ec806d8287e6487,CLIENT,"192.168.0.50",15681,"ts-ticketinfo-service","http:/basic/queryforstationid",0b6c74652b19cb4a,,,"ts-basic-service",POST,"/basic/queryForStationId",,"http://ts-basic-service:15680/basic/queryForStationId",,,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,435,953,999.75","April 18th 2019, 10:13:55.954",165664ac83a98b88
"vXXwL2oBeWuhw1dsQ_Ut","zipkin:span-2019-04-18",,span,"15,000",0b6c74652b19cb4a,SERVER,"192.168.0.50",15681,"ts-ticketinfo-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,TicketInfoController,queryForStationId,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,435,952,000","April 18th 2019, 10:13:55.952",165664ac83a98b88
BHXwL2oBeWuhw1dsRfb9,"zipkin:span-2019-04-18",,span,"18,000",0b6c74652b19cb4a,CLIENT,"192.168.0.15",16346,"ts-travel2-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,,,"ts-ticketinfo-service",POST,"/ticketinfo/queryForStationId",,"http://ts-ticketinfo-service:15681/ticketinfo/queryForStationId",,,"9d5b96ebf6dd:ts-travel2-service:16346","1,555,582,435,949,000","April 18th 2019, 10:13:55.949",165664ac83a98b88
"wnXwL2oBeWuhw1dsRPU-","zipkin:span-2019-04-18",,span,"7,000",87a5be4952300604,SERVER,"192.168.0.39",15679,"ts-config-service","http:/seat/getleftticketofinterval",165664ac83a98b88,true,,,,,,,ConfigController,query,"361c0499ce95:ts-config-service:15679","1,555,582,435,935,000","April 18th 2019, 10:13:55.935",165664ac83a98b88
0XXwL2oBeWuhw1dsRPVb,"zipkin:span-2019-04-18",,span,"12,000",eda79784fb5bdd03,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/config/query",87a5be4952300604,,,"ts-config-service",POST,"/config/query",,"http://ts-config-service:15679/config/query",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,435,931,000","April 18th 2019, 10:13:55.931",165664ac83a98b88
9XXwL2oBeWuhw1dsRfW2,"zipkin:span-2019-04-18",,span,"5,000",87a5be4952300604,SERVER,"192.168.0.44",14567,"ts-train-service","http:/seat/getleftticketofinterval",165664ac83a98b88,true,,,,,,,TrainController,retrieve,"2eec8da1397f:ts-train-service:14567","1,555,582,435,923,000","April 18th 2019, 10:13:55.923",165664ac83a98b88
AXXwL2oBeWuhw1dsRfb9,"zipkin:span-2019-04-18",,span,"6,000",e568a0a892f139dd,CLIENT,"192.168.0.15",16346,"ts-travel2-service","http:/train/retrieve",87a5be4952300604,,,"ts-train-service",POST,"/train/retrieve",,"http://ts-train-service:14567/train/retrieve",,,"9d5b96ebf6dd:ts-travel2-service:16346","1,555,582,435,921,999.75","April 18th 2019, 10:13:55.922",165664ac83a98b88
AnXwL2oBeWuhw1dsRfb9,"zipkin:span-2019-04-18",,span,"11,000",87a5be4952300604,SERVER,"192.168.0.15",16346,"ts-travel2-service","http:/seat/getleftticketofinterval",165664ac83a98b88,true,,,,,,,Travel2Controller,getTrainTypeByTripId,"9d5b96ebf6dd:ts-travel2-service:16346","1,555,582,435,918,000.25","April 18th 2019, 10:13:55.918",165664ac83a98b88
0HXwL2oBeWuhw1dsRPVb,"zipkin:span-2019-04-18",,span,"14,000",e4d45ad6bd49f23c,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/travel2/gettraintypebytripid/t1235",87a5be4952300604,,,"ts-travel2-service",GET,"/travel2/getTrainTypeByTripId/T1235",,"http://ts-travel2-service:16346/travel2/getTrainTypeByTripId/T1235",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,435,916,000","April 18th 2019, 10:13:55.916",165664ac83a98b88
8nXwL2oBeWuhw1dsRfUQ,"zipkin:span-2019-04-18",,span,"6,000",87a5be4952300604,SERVER,"192.168.0.14",12032,"ts-order-other-service","http:/seat/getleftticketofinterval",165664ac83a98b88,true,,,,,,,OrderOtherController,getTicketListByDateAndTripId,"153f4cfb4a8c:ts-order-other-service:12032","1,555,582,435,908,000","April 18th 2019, 10:13:55.908",165664ac83a98b88
z3XwL2oBeWuhw1dsRPVb,"zipkin:span-2019-04-18",,span,"9,000",dbb05b702bb8d7f5,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/orderother/getticketlistbydateandtripid",87a5be4952300604,,,"ts-order-other-service",POST,"/orderOther/getTicketListByDateAndTripId",,"http://ts-order-other-service:12032/orderOther/getTicketListByDateAndTripId",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,435,905,999.75","April 18th 2019, 10:13:55.906",165664ac83a98b88
mnXwL2oBeWuhw1dsQvXJ,"zipkin:span-2019-04-18",,span,"2,000",87a5be4952300604,SERVER,"192.168.0.42",11178,"ts-route-service","http:/seat/getleftticketofinterval",165664ac83a98b88,true,,,,,,,RouteController,queryById,"54aef040bc8b:ts-route-service:11178","1,555,582,435,899,000","April 18th 2019, 10:13:55.899",165664ac83a98b88
"_3XwL2oBeWuhw1dsRfX9","zipkin:span-2019-04-18",,span,"5,000",db3205370e7ef6d0,CLIENT,"192.168.0.15",16346,"ts-travel2-service","http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d",87a5be4952300604,,,"ts-route-service",GET,"/route/queryById/20eb7122-3a11-423f-b10a-be0dc5bce7db",,"http://ts-route-service:11178/route/queryById/20eb7122-3a11-423f-b10a-be0dc5bce7db",,,"9d5b96ebf6dd:ts-travel2-service:16346","1,555,582,435,897,000","April 18th 2019, 10:13:55.897",165664ac83a98b88
AHXwL2oBeWuhw1dsRfb9,"zipkin:span-2019-04-18",,span,"12,000",87a5be4952300604,SERVER,"192.168.0.15",16346,"ts-travel2-service","http:/seat/getleftticketofinterval",165664ac83a98b88,true,,,,,,,Travel2Controller,getRouteByTripId,"9d5b96ebf6dd:ts-travel2-service:16346","1,555,582,435,892,000","April 18th 2019, 10:13:55.892",165664ac83a98b88
znXwL2oBeWuhw1dsRPVb,"zipkin:span-2019-04-18",,span,"15,000",3cc36476e233257e,CLIENT,"192.168.0.6",18898,"ts-seat-service","http:/travel2/getroutebytripid/t1235",87a5be4952300604,,,"ts-travel2-service",GET,"/travel2/getRouteByTripId/T1235",,"http://ts-travel2-service:16346/travel2/getRouteByTripId/T1235",,,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,435,889,000","April 18th 2019, 10:13:55.889",165664ac83a98b88
0nXwL2oBeWuhw1dsRPVb,"zipkin:span-2019-04-18",,span,"58,000",87a5be4952300604,SERVER,"192.168.0.6",18898,"ts-seat-service","http:/seat/getleftticketofinterval",165664ac83a98b88,true,,,,,,,SeatController,getLeftTicketOfInterval,"0d34d6b6fe04:ts-seat-service:18898","1,555,582,435,886,000.25","April 18th 2019, 10:13:55.886",165664ac83a98b88
A3XwL2oBeWuhw1dsRfb9,"zipkin:span-2019-04-18",,span,"65,000",87a5be4952300604,CLIENT,"192.168.0.15",16346,"ts-travel2-service","http:/seat/getleftticketofinterval",165664ac83a98b88,,,"ts-seat-service",POST,"/seat/getLeftTicketOfInterval",,"http://ts-seat-service:18898/seat/getLeftTicketOfInterval",,,"9d5b96ebf6dd:ts-travel2-service:16346","1,555,582,435,883,000","April 18th 2019, 10:13:55.883",165664ac83a98b88
"-nXwL2oBeWuhw1dsRfXk","zipkin:span-2019-04-18",,span,"3,000",d69180bd79d98fe8,SERVER,"192.168.0.19",12345,"ts-station-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,StationController,queryForId,"d17809beb05f:ts-station-service:12345","1,555,582,435,876,000","April 18th 2019, 10:13:55.876",165664ac83a98b88
6nXwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"5,000",8e25241af8ec9010,CLIENT,"192.168.0.31",15680,"ts-basic-service","http:/station/queryforid",d69180bd79d98fe8,,,"ts-station-service",POST,"/station/queryForId",,"http://ts-station-service:12345/station/queryForId",,,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,873,999.75","April 18th 2019, 10:13:55.874",165664ac83a98b88
63XwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"7,000",d69180bd79d98fe8,SERVER,"192.168.0.31",15680,"ts-basic-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,BasicController,queryForStationId,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,873,000","April 18th 2019, 10:13:55.873",165664ac83a98b88
"unXwL2oBeWuhw1dsQ_Ut","zipkin:span-2019-04-18",,span,"9,000",854551c629489372,CLIENT,"192.168.0.50",15681,"ts-ticketinfo-service","http:/basic/queryforstationid",d69180bd79d98fe8,,,"ts-basic-service",POST,"/basic/queryForStationId",,"http://ts-basic-service:15680/basic/queryForStationId",,,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,435,870,000.25","April 18th 2019, 10:13:55.870",165664ac83a98b88
"u3XwL2oBeWuhw1dsQ_Ut","zipkin:span-2019-04-18",,span,"14,000",d69180bd79d98fe8,SERVER,"192.168.0.50",15681,"ts-ticketinfo-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,TicketInfoController,queryForStationId,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,435,868,000","April 18th 2019, 10:13:55.868",165664ac83a98b88
"_nXwL2oBeWuhw1dsRfX9","zipkin:span-2019-04-18",,span,"16,000",d69180bd79d98fe8,CLIENT,"192.168.0.15",16346,"ts-travel2-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,,,"ts-ticketinfo-service",POST,"/ticketinfo/queryForStationId",,"http://ts-ticketinfo-service:15681/ticketinfo/queryForStationId",,,"9d5b96ebf6dd:ts-travel2-service:16346","1,555,582,435,865,999.75","April 18th 2019, 10:13:55.866",165664ac83a98b88
"-XXwL2oBeWuhw1dsRfXk","zipkin:span-2019-04-18",,span,"3,000",de8aa1dc3567c4f7,SERVER,"192.168.0.19",12345,"ts-station-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,StationController,queryForId,"d17809beb05f:ts-station-service:12345","1,555,582,435,857,999.75","April 18th 2019, 10:13:55.858",165664ac83a98b88
6HXwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"5,000",0434bd309060ad79,CLIENT,"192.168.0.31",15680,"ts-basic-service","http:/station/queryforid",de8aa1dc3567c4f7,,,"ts-station-service",POST,"/station/queryForId",,"http://ts-station-service:12345/station/queryForId",,,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,856,000","April 18th 2019, 10:13:55.856",165664ac83a98b88
6XXwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"8,000",de8aa1dc3567c4f7,SERVER,"192.168.0.31",15680,"ts-basic-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,BasicController,queryForStationId,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,854,000.25","April 18th 2019, 10:13:55.854",165664ac83a98b88
"uHXwL2oBeWuhw1dsQ_Ut","zipkin:span-2019-04-18",,span,"11,000",7c5f193d9d3e2d4e,CLIENT,"192.168.0.50",15681,"ts-ticketinfo-service","http:/basic/queryforstationid",de8aa1dc3567c4f7,,,"ts-basic-service",POST,"/basic/queryForStationId",,"http://ts-basic-service:15680/basic/queryForStationId",,,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,435,852,000","April 18th 2019, 10:13:55.852",165664ac83a98b88
"uXXwL2oBeWuhw1dsQ_Ut","zipkin:span-2019-04-18",,span,"15,000",de8aa1dc3567c4f7,SERVER,"192.168.0.50",15681,"ts-ticketinfo-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,TicketInfoController,queryForStationId,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,435,849,000","April 18th 2019, 10:13:55.849",165664ac83a98b88
"_XXwL2oBeWuhw1dsRfX9","zipkin:span-2019-04-18",,span,"18,000",de8aa1dc3567c4f7,CLIENT,"192.168.0.15",16346,"ts-travel2-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,,,"ts-ticketinfo-service",POST,"/ticketinfo/queryForStationId",,"http://ts-ticketinfo-service:15681/ticketinfo/queryForStationId",,,"9d5b96ebf6dd:ts-travel2-service:16346","1,555,582,435,846,000.25","April 18th 2019, 10:13:55.846",165664ac83a98b88
"-HXwL2oBeWuhw1dsRfXk","zipkin:span-2019-04-18",,span,"3,000",960d9069b35dc624,SERVER,"192.168.0.19",12345,"ts-station-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,StationController,queryForId,"d17809beb05f:ts-station-service:12345","1,555,582,435,837,000","April 18th 2019, 10:13:55.837",165664ac83a98b88
5nXwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"6,000",a65e3bc6959a0d9d,CLIENT,"192.168.0.31",15680,"ts-basic-service","http:/station/queryforid",960d9069b35dc624,,,"ts-station-service",POST,"/station/queryForId",,"http://ts-station-service:12345/station/queryForId",,,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,835,000","April 18th 2019, 10:13:55.835",165664ac83a98b88
53XwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"9,000",960d9069b35dc624,SERVER,"192.168.0.31",15680,"ts-basic-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,BasicController,queryForStationId,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,833,000","April 18th 2019, 10:13:55.833",165664ac83a98b88
"tnXwL2oBeWuhw1dsQ_Ut","zipkin:span-2019-04-18",,span,"11,000",db539563c412ff9c,CLIENT,"192.168.0.50",15681,"ts-ticketinfo-service","http:/basic/queryforstationid",960d9069b35dc624,,,"ts-basic-service",POST,"/basic/queryForStationId",,"http://ts-basic-service:15680/basic/queryForStationId",,,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,435,830,000.25","April 18th 2019, 10:13:55.830",165664ac83a98b88
"t3XwL2oBeWuhw1dsQ_Ut","zipkin:span-2019-04-18",,span,"16,000",960d9069b35dc624,SERVER,"192.168.0.50",15681,"ts-ticketinfo-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,TicketInfoController,queryForStationId,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,435,828,000","April 18th 2019, 10:13:55.828",165664ac83a98b88
hHXwL2oBeWuhw1dsQvUQ,"zipkin:span-2019-04-18",,span,"18,000",960d9069b35dc624,CLIENT,"192.168.0.15",16346,"ts-travel2-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,,,"ts-ticketinfo-service",POST,"/ticketinfo/queryForStationId",,"http://ts-ticketinfo-service:15681/ticketinfo/queryForStationId",,,"9d5b96ebf6dd:ts-travel2-service:16346","1,555,582,435,825,999.75","April 18th 2019, 10:13:55.826",165664ac83a98b88
Z3XwL2oBeWuhw1dsQfX4,"zipkin:span-2019-04-18",,span,"3,000",dbf11b5ee9b0c16b,SERVER,"192.168.0.19",12345,"ts-station-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,StationController,queryForId,"d17809beb05f:ts-station-service:12345","1,555,582,435,817,999.75","April 18th 2019, 10:13:55.818",165664ac83a98b88
5HXwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"6,000",4a8e8817cd0ae8c6,CLIENT,"192.168.0.31",15680,"ts-basic-service","http:/station/queryforid",dbf11b5ee9b0c16b,,,"ts-station-service",POST,"/station/queryForId",,"http://ts-station-service:12345/station/queryForId",,,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,815,000","April 18th 2019, 10:13:55.815",165664ac83a98b88
5XXwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"9,000",dbf11b5ee9b0c16b,SERVER,"192.168.0.31",15680,"ts-basic-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,BasicController,queryForStationId,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,814,000.25","April 18th 2019, 10:13:55.814",165664ac83a98b88
"tHXwL2oBeWuhw1dsQ_Ut","zipkin:span-2019-04-18",,span,"12,000",9f8bab61c63ffe32,CLIENT,"192.168.0.50",15681,"ts-ticketinfo-service","http:/basic/queryforstationid",dbf11b5ee9b0c16b,,,"ts-basic-service",POST,"/basic/queryForStationId",,"http://ts-basic-service:15680/basic/queryForStationId",,,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,435,811,000","April 18th 2019, 10:13:55.811",165664ac83a98b88
"tXXwL2oBeWuhw1dsQ_Ut","zipkin:span-2019-04-18",,span,"15,000",dbf11b5ee9b0c16b,SERVER,"192.168.0.50",15681,"ts-ticketinfo-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,true,,,,,,,TicketInfoController,queryForStationId,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,435,809,000","April 18th 2019, 10:13:55.809",165664ac83a98b88
g3XwL2oBeWuhw1dsQvUQ,"zipkin:span-2019-04-18",,span,"18,000",dbf11b5ee9b0c16b,CLIENT,"192.168.0.15",16346,"ts-travel2-service","http:/ticketinfo/queryforstationid",165664ac83a98b88,,,"ts-ticketinfo-service",POST,"/ticketinfo/queryForStationId",,"http://ts-ticketinfo-service:15681/ticketinfo/queryForStationId",,,"9d5b96ebf6dd:ts-travel2-service:16346","1,555,582,435,807,000","April 18th 2019, 10:13:55.807",165664ac83a98b88
8XXwL2oBeWuhw1dsRfUQ,"zipkin:span-2019-04-18",,span,"6,000",26fc40176c7ea5b2,SERVER,"192.168.0.14",12032,"ts-order-other-service","http:/orderother/calculate",165664ac83a98b88,true,,,,,,,OrderOtherController,calculateSoldTicket,"153f4cfb4a8c:ts-order-other-service:12032","1,555,582,435,799,000","April 18th 2019, 10:13:55.799",165664ac83a98b88
gnXwL2oBeWuhw1dsQvUQ,"zipkin:span-2019-04-18",,span,"9,000",26fc40176c7ea5b2,CLIENT,"192.168.0.15",16346,"ts-travel2-service","http:/orderother/calculate",165664ac83a98b88,,,"ts-order-other-service",POST,"/orderOther/calculate",,"http://ts-order-other-service:12032/orderOther/calculate",,,"9d5b96ebf6dd:ts-travel2-service:16346","1,555,582,435,797,000","April 18th 2019, 10:13:55.797",165664ac83a98b88
ZnXwL2oBeWuhw1dsQfX4,"zipkin:span-2019-04-18",,span,"2,000",6d0184e0e7e05bc6,SERVER,"192.168.0.19",12345,"ts-station-service","http:/ticketinfo/queryfortravel",165664ac83a98b88,true,,,,,,,StationController,queryForId,"d17809beb05f:ts-station-service:12345","1,555,582,435,789,000","April 18th 2019, 10:13:55.789",165664ac83a98b88
4nXwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"6,000",b3728c28397fe82e,CLIENT,"192.168.0.31",15680,"ts-basic-service","http:/station/queryforid",6d0184e0e7e05bc6,,,"ts-station-service",POST,"/station/queryForId",,"http://ts-station-service:12345/station/queryForId",,,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,785,999.75","April 18th 2019, 10:13:55.786",165664ac83a98b88
ZXXwL2oBeWuhw1dsQfX4,"zipkin:span-2019-04-18",,span,"3,000",6d0184e0e7e05bc6,SERVER,"192.168.0.19",12345,"ts-station-service","http:/ticketinfo/queryfortravel",165664ac83a98b88,true,,,,,,,StationController,queryForId,"d17809beb05f:ts-station-service:12345","1,555,582,435,782,000.25","April 18th 2019, 10:13:55.782",165664ac83a98b88
4XXwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"6,000",5df0ace32727a8a9,CLIENT,"192.168.0.31",15680,"ts-basic-service","http:/station/queryforid",6d0184e0e7e05bc6,,,"ts-station-service",POST,"/station/queryForId",,"http://ts-station-service:12345/station/queryForId",,,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,779,000","April 18th 2019, 10:13:55.779",165664ac83a98b88
9HXwL2oBeWuhw1dsRfVm,"zipkin:span-2019-04-18",,span,"7,000",6d0184e0e7e05bc6,SERVER,"192.168.0.53",16579,"ts-price-service","http:/ticketinfo/queryfortravel",165664ac83a98b88,true,,,,,,,PriceController,query,"156fa5af557f:ts-price-service:16579","1,555,582,435,769,999.75","April 18th 2019, 10:13:55.770",165664ac83a98b88
4HXwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"10,000",d7799d3358f9a8a2,CLIENT,"192.168.0.31",15680,"ts-basic-service","http:/price/query",6d0184e0e7e05bc6,,,"ts-price-service",POST,"/price/query",,"http://ts-price-service:16579/price/query",,,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,768,000","April 18th 2019, 10:13:55.768",165664ac83a98b88
mXXwL2oBeWuhw1dsQvXJ,"zipkin:span-2019-04-18",,span,"3,000",6d0184e0e7e05bc6,SERVER,"192.168.0.42",11178,"ts-route-service","http:/ticketinfo/queryfortravel",165664ac83a98b88,true,,,,,,,RouteController,queryById,"54aef040bc8b:ts-route-service:11178","1,555,582,435,763,000","April 18th 2019, 10:13:55.763",165664ac83a98b88
33XwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"6,000",4cc2dac79b07e2c4,CLIENT,"192.168.0.31",15680,"ts-basic-service","http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d",6d0184e0e7e05bc6,,,"ts-route-service",GET,"/route/queryById/20eb7122-3a11-423f-b10a-be0dc5bce7db",,"http://ts-route-service:11178/route/queryById/20eb7122-3a11-423f-b10a-be0dc5bce7db",,,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,761,000","April 18th 2019, 10:13:55.761",165664ac83a98b88
VHXwL2oBeWuhw1dsQfXL,"zipkin:span-2019-04-18",,span,"6,000",6d0184e0e7e05bc6,SERVER,"192.168.0.44",14567,"ts-train-service","http:/ticketinfo/queryfortravel",165664ac83a98b88,true,,,,,,,TrainController,retrieve,"2eec8da1397f:ts-train-service:14567","1,555,582,435,753,999.75","April 18th 2019, 10:13:55.754",165664ac83a98b88
3nXwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"8,000",32c5ff7e794730dc,CLIENT,"192.168.0.31",15680,"ts-basic-service","http:/train/retrieve",6d0184e0e7e05bc6,,,"ts-train-service",POST,"/train/retrieve",,"http://ts-train-service:14567/train/retrieve",,,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,752,000","April 18th 2019, 10:13:55.752",165664ac83a98b88
ZHXwL2oBeWuhw1dsQfX4,"zipkin:span-2019-04-18",,span,"3,000",6d0184e0e7e05bc6,SERVER,"192.168.0.19",12345,"ts-station-service","http:/ticketinfo/queryfortravel",165664ac83a98b88,true,,,,,,,StationController,exist,"d17809beb05f:ts-station-service:12345","1,555,582,435,747,000","April 18th 2019, 10:13:55.747",165664ac83a98b88
3XXwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"6,000",7ed22ba0b51ed2e0,CLIENT,"192.168.0.31",15680,"ts-basic-service","http:/station/exist",6d0184e0e7e05bc6,,,"ts-station-service",POST,"/station/exist",,"http://ts-station-service:12345/station/exist",,,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,744,000","April 18th 2019, 10:13:55.744",165664ac83a98b88
Y3XwL2oBeWuhw1dsQfX4,"zipkin:span-2019-04-18",,span,"3,000",6d0184e0e7e05bc6,SERVER,"192.168.0.19",12345,"ts-station-service","http:/ticketinfo/queryfortravel",165664ac83a98b88,true,,,,,,,StationController,exist,"d17809beb05f:ts-station-service:12345","1,555,582,435,737,999.75","April 18th 2019, 10:13:55.738",165664ac83a98b88
3HXwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"8,000",0eda748dcb332c1a,CLIENT,"192.168.0.31",15680,"ts-basic-service","http:/station/exist",6d0184e0e7e05bc6,,,"ts-station-service",POST,"/station/exist",,"http://ts-station-service:12345/station/exist",,,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,735,000","April 18th 2019, 10:13:55.735",165664ac83a98b88
43XwL2oBeWuhw1dsRPXA,"zipkin:span-2019-04-18",,span,"59,000",6d0184e0e7e05bc6,SERVER,"192.168.0.31",15680,"ts-basic-service","http:/ticketinfo/queryfortravel",165664ac83a98b88,true,,,,,,,BasicController,queryForTravel,"cdac01d7c2b8:ts-basic-service:15680","1,555,582,435,733,000","April 18th 2019, 10:13:55.733",165664ac83a98b88
"snXwL2oBeWuhw1dsQ_Ut","zipkin:span-2019-04-18",,span,"64,000",77949c5611a39c2a,CLIENT,"192.168.0.50",15681,"ts-ticketinfo-service","http:/basic/queryfortravel",6d0184e0e7e05bc6,,,"ts-basic-service",POST,"/basic/queryForTravel",,"http://ts-basic-service:15680/basic/queryForTravel",,,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,435,729,999.75","April 18th 2019, 10:13:55.730",165664ac83a98b88
"s3XwL2oBeWuhw1dsQ_Ut","zipkin:span-2019-04-18",,span,"68,000",6d0184e0e7e05bc6,SERVER,"192.168.0.50",15681,"ts-ticketinfo-service","http:/ticketinfo/queryfortravel",165664ac83a98b88,true,,,,,,,TicketInfoController,queryForTravel,"e12a649c6b7e:ts-ticketinfo-service:15681","1,555,582,435,727,000","April 18th 2019, 10:13:55.727",165664ac83a98b88
gXXwL2oBeWuhw1dsQvUQ,"zipkin:span-2019-04-18",,span,"71,000",6d0184e0e7e05bc6,CLIENT,"192.168.0.15",16346,"ts-travel2-service","http:/ticketinfo/queryfortravel",165664ac83a98b88,,,"ts-ticketinfo-service",POST,"/ticketinfo/queryForTravel",,"http://ts-ticketinfo-service:15681/ticketinfo/queryForTravel",,,"9d5b96ebf6dd:ts-travel2-service:16346","1,555,582,435,724,000","April 18th 2019, 10:13:55.724",165664ac83a98b88
mHXwL2oBeWuhw1dsQvXJ,"zipkin:span-2019-04-18",,span,"3,000",a5f6ee2da5eee219,SERVER,"192.168.0.42",11178,"ts-route-service","http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d",165664ac83a98b88,true,,,,,,,RouteController,queryById,"54aef040bc8b:ts-route-service:11178","1,555,582,435,720,000","April 18th 2019, 10:13:55.720",165664ac83a98b88
gHXwL2oBeWuhw1dsQvUQ,"zipkin:span-2019-04-18",,span,"5,000",a5f6ee2da5eee219,CLIENT,"192.168.0.15",16346,"ts-travel2-service","http:/route/querybyid/20eb7122-3a11-423f-b10a-be0d",165664ac83a98b88,,,"ts-route-service",GET,"/route/queryById/20eb7122-3a11-423f-b10a-be0dc5bce7db",,"http://ts-route-service:11178/route/queryById/20eb7122-3a11-423f-b10a-be0dc5bce7db",,,"9d5b96ebf6dd:ts-travel2-service:16346","1,555,582,435,718,000.25","April 18th 2019, 10:13:55.718",165664ac83a98b88
l3XwL2oBeWuhw1dsQvXJ,"zipkin:span-2019-04-18",,span,"3,000",3953b3d0c86a0f7f,SERVER,"192.168.0.42",11178,"ts-route-service","http:/route/querybyid/d693a2c5-ef87-4a3c-bef8-600b",165664ac83a98b88,true,,,,,,,RouteController,queryById,"54aef040bc8b:ts-route-service:11178","1,555,582,435,713,999.75","April 18th 2019, 10:13:55.714",165664ac83a98b88
